pgm;Milieu_3;Plate_2;R2_11;0.48;1.165;0.039;3;15;1;0.052;0.003;0.077
pgm;Milieu_3;Plate_2;R2_12;0.257;1.055;0.010;0;17;1;0.000;0.015;0.100
pgm;Milieu_3;Plate_2;R2_13;0.341;1.057;0.011;0;19;1;0.000;0.017;0.117
pgm;Milieu_3;Plate_2;R2_14;0.437;1.134;0.028;2;18;1;0.000;0.022;0.202
pgm;Milieu_3;Plate_2;R2_15;7.435;1.158;0.277;12;16;1;2.211;0.246;3.575
pgm;Milieu_3;Plate_2;R2_16;3.596;1.084;0.111;7;11;1;1.294;0.057;0.646
pgm;Milieu_3;Plate_2;R2_17;0.592;1.080;0.034;2;10;1;0.216;0.030;0.305
pgm;Milieu_3;Plate_2;R2_18;1.372;1.056;0.063;5;7;1;0.466;0.034;0.443
pgm;Milieu_3;Plate_2;R2_19;5.902;1.182;0.242;10;5;1;1.721;0.131;1.628
pgm;Milieu_3;Plate_2;R2_20;4.844;1.171;0.235;11;3;1;1.604;0.114;1.334
pgm;Milieu_3;Plate_2;R2_21;2.602;1.143;0.088;3;2;1;0.852;0.038;0.439
pgm;Milieu_4;Plate_1;S1_1;1.104;1.243;0.030;1;3;1;0.000;0.079;1.651
pgm;Milieu_4;Plate_1;S1_2;6.729;1.256;0.264;10;2;1;1.518;0.172;3.854
pgm;Milieu_4;Plate_1;S1_3;6.499;1.097;0.068;1;1;1;0.000;0.117;2.704
pgm;Milieu_4;Plate_1;S1_4;5.242;1.268;0.272;10;4;5;2.386;0.241;5.419
pgm;Milieu_4;Plate_1;S1_5;8.629;1.119;0.272;10;4;5;2.386;0.301;6.402
pgm;Milieu_4;Plate_1;S1_6;11.128;1.248;0.272;10;4;5;2.386;0.143;3.016
pgm;Milieu_4;Plate_1;S1_7;3.175;1.141;0.272;10;4;5;2.386;0.064;1.058
pgm;Milieu_4;Plate_1;S1_8;6.247;1.073;0.272;10;4;5;2.386;0.107;2.142
pgm;Milieu_4;Plate_1;S1_9;6.936;1.248;0.330;11.89;5;9;2.794;0.270;5.888
pgm;Milieu_4;Plate_1;S1_10;7.981;1.249;0.330;11.89;5;9;2.794;0.031;0.612
pgm;Milieu_4;Plate_1;S1_11;9.909;1.127;0.330;11.89;5;9;2.794;0.191;4.587
pgm;Milieu_4;Plate_1;S1_12;12.402;1.223;0.330;11.89;5;9;2.794;0.254;5.553
pgm;Milieu_4;Plate_1;S1_13;5.411;1.355;0.330;11.89;5;9;2.794;0.240;4.378
pgm;Milieu_4;Plate_1;S1_14;5.286;1.124;0.330;11.89;5;9;2.794;0.183;3.914
pgm;Milieu_4;Plate_1;S1_15;5.213;1.303;0.330;11.89;5;9;2.794;0.205;4.390
pgm;Milieu_4;Plate_1;S1_16;4.989;1.091;0.330;11.89;5;9;2.794;0.160;3.363
pgm;Milieu_4;Plate_1;S1_17;8.629;1.113;0.330;11.89;5;9;2.794;0.002;0.039
pgm;Milieu_4;Plate_1;S1_18;4.806;1.174;0.194;8;6;1;1.144;0.112;2.261
pgm;Milieu_4;Plate_1;S1_19;2.662;1.244;0.230;11.5;7;2;2.044;0.175;3.842
pgm;Milieu_4;Plate_1;S1_20;7.405;1.196;0.230;11.5;7;2;2.044;0.162;3.479
pgm;Milieu_4;Plate_2;S2_1;3.112;1.243;0.085;4;2;1;0.579;0.028;0.476
pgm;Milieu_4;Plate_2;S2_2;2.162;1.135;0.056;2;4;1;0.498;0.002;0.030
pgm;Milieu_4;Plate_2;S2_3;5.031;1.134;0.131;4;6;1;0.393;0.054;1.087
pgm;Milieu_4;Plate_2;S2_4;9.263;1.133;0.273;9.33;7;3;2.558;0.189;3.428
pgm;Milieu_4;Plate_2;S2_5;4.338;1.120;0.273;9.33;7;3;2.558;0.207;3.840
pgm;Milieu_4;Plate_2;S2_6;2.267;1.121;0.058;2;8;1;0.970;0.048;0.725
pgm;Milieu_4;Plate_2;S2_7;4.088;1.176;0.173;6.75;5;4;1.984;0.080;1.472
pgm;Milieu_4;Plate_2;S2_8;1.318;1.190;0.173;6.75;5;4;1.984;0.151;3.326
pgm;Milieu_4;Plate_2;S2_9;2.374;1.170;0.173;6.75;5;4;1.984;0.057;1.227
pgm;Milieu_4;Plate_2;S2_10;7.61;1.230;0.173;6.75;5;4;1.984;0.101;2.073
pgm;Milieu_4;Plate_2;S2_11;3.764;1.156;0.208;8.5;3;2;3.277;0.102;2.106
pgm;Milieu_4;Plate_2;S2_12;7.034;1.260;0.288;18;1;1;1.930;0.154;2.985
pgm;Milieu_4;Plate_2;S2_13;8.894;1.624;0.208;8.5;3;2;3.277;0.188;4.761
pgm;Milieu_4;Plate_2;S2_14;4.828;1.271;0.273;9.33;7;3;2.558;0.160;2.894
pgm;Milieu_4;Plate_2;S2_15;7.267;1.216;0.246;8.88;9;8;2.103;0.111;2.229
pgm;Milieu_4;Plate_2;S2_16;6.782;1.196;0.246;8.88;9;8;2.103;0.058;0.933
pgm;Milieu_4;Plate_2;S2_17;7.619;1.164;0.246;8.88;9;8;2.103;0.135;2.473
pgm;Milieu_4;Plate_2;S2_18;3.322;1.141;0.246;8.88;9;8;2.103;0.110;1.900
pgm;Milieu_4;Plate_2;S2_19;1.948;1.184;0.246;8.88;9;8;2.103;0.199;4.060
pgm;Milieu_4;Plate_2;S2_20;5.653;1.134;0.246;8.88;9;8;2.103;0.083;1.396
pgm;Milieu_4;Plate_2;S2_21;6.106;1.262;0.246;8.88;9;8;2.103;0.159;2.885
pgm;Milieu_4;Plate_2;S2_22;2.855;1.195;0.246;8.88;9;8;2.103;0.100;1.780
pgm;Milieu_5;Plate_1;T1_1;1.436;1.151;0.062;4;3;1;0.391;0.031;0.627
pgm;Milieu_5;Plate_1;T1_2;1.277;1.085;0.044;1;5;1;0.000;0.012;0.228
pgm;Milieu_5;Plate_1;T1_3;5.999;1.067;0.256;10;7;1;2.161;0.128;3.169
pgm;Milieu_5;Plate_1;T1_4;5.879;1.081;0.120;4.5;9;2;0.762;0.015;0.317
pgm;Milieu_5;Plate_1;T1_5;0.596;1.051;0.020;1;10;1;0.000;0.075;1.755
pgm;Milieu_5;Plate_1;T1_6;1.494;1.097;0.055;3;11;1;0.000;0.014;0.347
pgm;Milieu_5;Plate_1;T1_7;0.547;1.152;0.120;4.5;9;2;0.762;0.019;0.361
pgm;Milieu_5;Plate_1;T1_8;0.501;1.052;0.032;3;8;1;0.260;0.045;0.902
pgm;Milieu_5;Plate_1;T1_9;1.403;1.112;0.086;9;6;1;0.478;0.024;0.438
pgm;Milieu_5;Plate_1;T1_10;2.938;1.079;0.132;3;4;1;1.374;0.044;0.918
pgm;Milieu_5;Plate_1;T1_11;0.479;1.075;0.028;1;2;1;0.000;0.015;0.340
pgm;Milieu_5;Plate_1;T1_12;2.525;1.118;0.160;5;1;1;0.456;0.085;2.012
pgm;Milieu_5;Plate_2;T2_1;0.231;1.212;0.015;1;3;1;0.000;0.011;0.126
pgm;Milieu_5;Plate_2;T2_2;2.238;1.071;0.074;3;7;1;0.025;0.012;0.119
pgm;Milieu_5;Plate_2;T2_3;5.884;1.098;0.355;18;8;1;1.670;0.134;2.304
pgm;Milieu_5;Plate_2;T2_4;4.548;1.065;0.223;10;10;1;1.360;0.076;1.298
pgm;Milieu_5;Plate_2;T2_5;6.447;1.076;0.145;6.25;14;4;1.389;0.162;3.066
pgm;Milieu_5;Plate_2;T2_6;2.298;1.079;0.145;6.25;14;4;1.389;0.024;0.348
pgm;Milieu_5;Plate_2;T2_7;2.802;1.148;0.145;6.25;14;4;1.389;0.019;0.294
pgm;Milieu_5;Plate_2;T2_8;3.638;1.116;0.157;11;12;1;1.299;0.042;0.487
pgm;Milieu_5;Plate_2;T2_9;3.872;1.107;0.115;6.5;11;2;0.989;0.107;1.816
pgm;Milieu_5;Plate_2;T2_10;0.365;1.086;0.022;3;13;1;0.059;0.048;0.646
pgm;Milieu_5;Plate_2;T2_11;0.746;1.081;0.145;6.25;14;4;1.389;0.050;0.749
pgm;Milieu_5;Plate_2;T2_12;5.765;1.067;0.271;11;15;1;1.918;0.157;3.101
pgm;Milieu_5;Plate_2;T2_13;5.521;1.096;0.243;11;16;1;1.995;0.184;3.235
pgm;Milieu_5;Plate_2;T2_14;0.837;1.121;0.040;3;9;1;0.035;0.042;0.531
pgm;Milieu_5;Plate_2;T2_15;0.999;1.111;0.063;1;6;1;0.000;0.051;0.484
pgm;Milieu_5;Plate_2;T2_16;0.546;1.097;0.031;1;5;1;0.000;0.023;0.330
pgm;Milieu_5;Plate_2;T2_17;2.956;1.090;0.121;4;4;1;0.859;0.061;1.114
pgm;Milieu_5;Plate_2;T2_18;0.766;1.148;0.043;1;2;1;0.000;0.025;0.348
pgm;Milieu_5;Plate_2;T2_19;0.989;1.095;0.032;2;1;1;0.349;0.020;0.403
pgm;Milieu_5;Plate_2;T2_20;0.197;1.092;0.115;6.5;11;2;0.989;0.033;0.543
