B2_9;3;8;Plate_2;Col_0;Milieu_2
B2_10;5;1;Plate_2;Col_0;Milieu_2
B2_11;3;8;Plate_2;Col_0;Milieu_2
B2_12;3;8;Plate_2;Col_0;Milieu_2
B2_13;3;8;Plate_2;Col_0;Milieu_2
B2_14;4;1;Plate_2;Col_0;Milieu_2
B2_15;1;7;Plate_2;Col_0;Milieu_2
B2_16;1;7;Plate_2;Col_0;Milieu_2
B2_17;1;7;Plate_2;Col_0;Milieu_2
B2_18;1;7;Plate_2;Col_0;Milieu_2
C1_1;1;1;Plate_1;Col_0;Milieu_3
C1_2;3;1;Plate_1;Col_0;Milieu_3
C1_3;5;1;Plate_1;Col_0;Milieu_3
C1_4;2;1;Plate_1;Col_0;Milieu_3
C1_5;4;1;Plate_1;Col_0;Milieu_3
C1_6;6;1;Plate_1;Col_0;Milieu_3
C1_7;7;3;Plate_1;Col_0;Milieu_3
C1_8;7;3;Plate_1;Col_0;Milieu_3
C1_9;7;3;Plate_1;Col_0;Milieu_3
C1_10;8;1;Plate_1;Col_0;Milieu_3
C1_11;10;1;Plate_1;Col_0;Milieu_3
C1_12;11;1;Plate_1;Col_0;Milieu_3
C1_13;9;2;Plate_1;Col_0;Milieu_3
C1_14;9;2;Plate_1;Col_0;Milieu_3
C1_15;12;1;Plate_1;Col_0;Milieu_3
C1_16;15;1;Plate_1;Col_0;Milieu_3
C1_17;14;1;Plate_1;Col_0;Milieu_3
C1_18;16;1;Plate_1;Col_0;Milieu_3
C1_19;13;1;Plate_1;Col_0;Milieu_3
C2_1;1;1;Plate_2;Col_0;Milieu_3
C2_2;3;2;Plate_2;Col_0;Milieu_3
C2_3;2;1;Plate_2;Col_0;Milieu_3
C2_4;3;2;Plate_2;Col_0;Milieu_3
C2_5;5;2;Plate_2;Col_0;Milieu_3
C2_6;6;1;Plate_2;Col_0;Milieu_3
C2_7;5;2;Plate_2;Col_0;Milieu_3
C2_8;4;1;Plate_2;Col_0;Milieu_3
C2_9;9;1;Plate_2;Col_0;Milieu_3
C2_10;7;1;Plate_2;Col_0;Milieu_3
C2_11;8;2;Plate_2;Col_0;Milieu_3
C2_12;8;2;Plate_2;Col_0;Milieu_3
C2_13;10;4;Plate_2;Col_0;Milieu_3
C2_14;10;4;Plate_2;Col_0;Milieu_3
C2_15;10;4;Plate_2;Col_0;Milieu_3
C2_16;10;4;Plate_2;Col_0;Milieu_3
C2_17;11;1;Plate_2;Col_0;Milieu_3
C2_18;13;1;Plate_2;Col_0;Milieu_3
C2_19;12;1;Plate_2;Col_0;Milieu_3
C2_20;14;1;Plate_2;Col_0;Milieu_3
C2_21;15;1;Plate_2;Col_0;Milieu_3
D1_1;1;3;Plate_1;Col_0;Milieu_4
D1_2;2;1;Plate_1;Col_0;Milieu_4
D1_3;1;3;Plate_1;Col_0;Milieu_4
D1_4;1;3;Plate_1;Col_0;Milieu_4
D1_5;3;2;Plate_1;Col_0;Milieu_4
D1_6;3;2;Plate_1;Col_0;Milieu_4
D1_7;4;10;Plate_1;Col_0;Milieu_4
D1_8;4;10;Plate_1;Col_0;Milieu_4
D1_9;4;10;Plate_1;Col_0;Milieu_4
D1_10;4;10;Plate_1;Col_0;Milieu_4
D1_11;4;10;Plate_1;Col_0;Milieu_4
D1_12;4;10;Plate_1;Col_0;Milieu_4
D1_13;4;10;Plate_1;Col_0;Milieu_4
D1_14;4;10;Plate_1;Col_0;Milieu_4
D1_15;4;10;Plate_1;Col_0;Milieu_4
D1_16;4;10;Plate_1;Col_0;Milieu_4
D2_1;1;5;Plate_2;Col_0;Milieu_4
D2_2;2;1;Plate_2;Col_0;Milieu_4
D2_3;1;5;Plate_2;Col_0;Milieu_4
D2_4;1;5;Plate_2;Col_0;Milieu_4
D2_5;1;5;Plate_2;Col_0;Milieu_4
D2_6;1;5;Plate_2;Col_0;Milieu_4
D2_7;3;10;Plate_2;Col_0;Milieu_4
D2_8;3;10;Plate_2;Col_0;Milieu_4
D2_9;3;10;Plate_2;Col_0;Milieu_4
D2_10;3;10;Plate_2;Col_0;Milieu_4
D2_11;3;10;Plate_2;Col_0;Milieu_4
D2_12;3;10;Plate_2;Col_0;Milieu_4
D2_13;3;10;Plate_2;Col_0;Milieu_4
D2_14;3;10;Plate_2;Col_0;Milieu_4
D2_15;3;10;Plate_2;Col_0;Milieu_4
D2_16;3;10;Plate_2;Col_0;Milieu_4
E1_1;2;1;Plate_1;Col_0;Milieu_5
E1_2;1;1;Plate_1;Col_0;Milieu_5
E1_3;3;1;Plate_1;Col_0;Milieu_5
E1_4;4;1;Plate_1;Col_0;Milieu_5
E1_5;5;1;Plate_1;Col_0;Milieu_5
E1_6;6;1;Plate_1;Col_0;Milieu_5
E1_7;7;2;Plate_1;Col_0;Milieu_5
E1_8;7;2;Plate_1;Col_0;Milieu_5
E1_9;8;1;Plate_1;Col_0;Milieu_5
E1_10;9;1;Plate_1;Col_0;Milieu_5
E1_11;11;1;Plate_1;Col_0;Milieu_5
E1_12;10;1;Plate_1;Col_0;Milieu_5
E1_13;12;1;Plate_1;Col_0;Milieu_5
E1_14;13;1;Plate_1;Col_0;Milieu_5
E1_15;14;1;Plate_1;Col_0;Milieu_5
E1_16;15;1;Plate_1;Col_0;Milieu_5
E1_17;17;1;Plate_1;Col_0;Milieu_5
E1_18;18;1;Plate_1;Col_0;Milieu_5
E1_19;16;1;Plate_1;Col_0;Milieu_5
E1_20;19;1;Plate_1;Col_0;Milieu_5
E2_1;1;1;Plate_2;Col_0;Milieu_5
E2_2;2;1;Plate_2;Col_0;Milieu_5
E2_3;3;1;Plate_2;Col_0;Milieu_5
E2_4;5;1;Plate_2;Col_0;Milieu_5
E2_5;4;1;Plate_2;Col_0;Milieu_5
E2_6;6;1;Plate_2;Col_0;Milieu_5
E2_7;7;1;Plate_2;Col_0;Milieu_5
E2_8;8;1;Plate_2;Col_0;Milieu_5
E2_9;9;1;Plate_2;Col_0;Milieu_5
E2_10;10;1;Plate_2;Col_0;Milieu_5
E2_11;11;1;Plate_2;Col_0;Milieu_5
E2_12;12;1;Plate_2;Col_0;Milieu_5
E2_13;13;1;Plate_2;Col_0;Milieu_5
E2_14;14;1;Plate_2;Col_0;Milieu_5
E2_15;15;1;Plate_2;Col_0;Milieu_5
E2_16;16;1;Plate_2;Col_0;Milieu_5
E2_17;17;2;Plate_2;Col_0;Milieu_5
E2_18;17;2;Plate_2;Col_0;Milieu_5
F1_1;1;7;Plate_1;nrt;Milieu_1
F1_2;2;2;Plate_1;nrt;Milieu_1
F1_3;2;2;Plate_1;nrt;Milieu_1
F1_4;1;7;Plate_1;nrt;Milieu_1
F1_5;1;7;Plate_1;nrt;Milieu_1
F1_6;1;7;Plate_1;nrt;Milieu_1
F1_7;1;7;Plate_1;nrt;Milieu_1
F1_8;1;7;Plate_1;nrt;Milieu_1
F1_9;1;7;Plate_1;nrt;Milieu_1
F1_10;3;4;Plate_1;nrt;Milieu_1
F1_11;3;4;Plate_1;nrt;Milieu_1
F1_12;3;4;Plate_1;nrt;Milieu_1
F1_13;3;4;Plate_1;nrt;Milieu_1
F1_14;4;3;Plate_1;nrt;Milieu_1
F1_15;4;3;Plate_1;nrt;Milieu_1
F1_16;4;3;Plate_1;nrt;Milieu_1
F1_17;5;1;Plate_1;nrt;Milieu_1
F1_18;6;3;Plate_1;nrt;Milieu_1
F1_19;6;3;Plate_1;nrt;Milieu_1
F1_20;6;3;Plate_1;nrt;Milieu_1
F2_1;1;5;Plate_2;nrt;Milieu_1
F2_2;1;5;Plate_2;nrt;Milieu_1
F2_3;1;5;Plate_2;nrt;Milieu_1
F2_4;1;5;Plate_2;nrt;Milieu_1
F2_5;1;5;Plate_2;nrt;Milieu_1
F2_6;2;9;Plate_2;nrt;Milieu_1
F2_7;2;9;Plate_2;nrt;Milieu_1
F2_8;2;9;Plate_2;nrt;Milieu_1
F2_9;2;9;Plate_2;nrt;Milieu_1
F2_10;2;9;Plate_2;nrt;Milieu_1
F2_11;2;9;Plate_2;nrt;Milieu_1
F2_12;2;9;Plate_2;nrt;Milieu_1
F2_13;2;9;Plate_2;nrt;Milieu_1
F2_14;2;9;Plate_2;nrt;Milieu_1
F2_15;3;2;Plate_2;nrt;Milieu_1
F2_16;3;2;Plate_2;nrt;Milieu_1
F2_17;4;1;Plate_2;nrt;Milieu_1
F2_18;5;1;Plate_2;nrt;Milieu_1
F2_19;6;2;Plate_2;nrt;Milieu_1
F2_20;6;2;Plate_2;nrt;Milieu_1
F3_1;4;8;Plate_3;nrt;Milieu_1
F3_2;4;8;Plate_3;nrt;Milieu_1
F3_3;4;8;Plate_3;nrt;Milieu_1
F3_4;4;8;Plate_3;nrt;Milieu_1
F3_5;4;8;Plate_3;nrt;Milieu_1
F3_6;4;8;Plate_3;nrt;Milieu_1
F3_7;4;8;Plate_3;nrt;Milieu_1
F3_8;4;8;Plate_3;nrt;Milieu_1
F3_9;3;1;Plate_3;nrt;Milieu_1
F3_10;6;1;Plate_3;nrt;Milieu_1
F3_11;1;1;Plate_3;nrt;Milieu_1
F3_12;2;5;Plate_3;nrt;Milieu_1
F3_13;2;5;Plate_3;nrt;Milieu_1
F3_14;2;5;Plate_3;nrt;Milieu_1
F3_15;2;5;Plate_3;nrt;Milieu_1
F3_16;2;5;Plate_3;nrt;Milieu_1
F3_17;5;2;Plate_3;nrt;Milieu_1
F3_18;5;2;Plate_3;nrt;Milieu_1
G1_1;1;6;Plate_1;nrt;Milieu_2
G1_2;1;6;Plate_1;nrt;Milieu_2
G1_3;2;2;Plate_1;nrt;Milieu_2
G1_4;2;2;Plate_1;nrt;Milieu_2
G1_5;1;6;Plate_1;nrt;Milieu_2
G1_6;1;6;Plate_1;nrt;Milieu_2
G1_7;1;6;Plate_1;nrt;Milieu_2
G1_8;3;6;Plate_1;nrt;Milieu_2
G1_9;3;6;Plate_1;nrt;Milieu_2
G1_10;3;6;Plate_1;nrt;Milieu_2
G1_11;3;6;Plate_1;nrt;Milieu_2
G1_12;3;6;Plate_1;nrt;Milieu_2
G1_13;3;6;Plate_1;nrt;Milieu_2
G1_14;1;6;Plate_1;nrt;Milieu_2
H1_1;1;10;Plate_1;nrt;Milieu_3
H1_2;2;1;Plate_1;nrt;Milieu_3
H1_3;1;10;Plate_1;nrt;Milieu_3
H1_4;1;10;Plate_1;nrt;Milieu_3
H1_5;1;10;Plate_1;nrt;Milieu_3
H1_6;1;10;Plate_1;nrt;Milieu_3
H1_7;1;10;Plate_1;nrt;Milieu_3
H1_8;1;10;Plate_1;nrt;Milieu_3
H1_9;3;1;Plate_1;nrt;Milieu_3
H1_10;1;10;Plate_1;nrt;Milieu_3
H1_11;5;1;Plate_1;nrt;Milieu_3
H1_12;4;2;Plate_1;nrt;Milieu_3
H1_13;4;2;Plate_1;nrt;Milieu_3
H1_14;6;1;Plate_1;nrt;Milieu_3
H1_15;7;1;Plate_1;nrt;Milieu_3
H1_16;8;1;Plate_1;nrt;Milieu_3
H1_17;9;1;Plate_1;nrt;Milieu_3
H1_18;1;10;Plate_1;nrt;Milieu_3
H1_19;1;10;Plate_1;nrt;Milieu_3
H2_1;1;6;Plate_2;nrt;Milieu_3
H2_2;1;6;Plate_2;nrt;Milieu_3
H2_3;1;6;Plate_2;nrt;Milieu_3
H2_4;1;6;Plate_2;nrt;Milieu_3
H2_5;2;1;Plate_2;nrt;Milieu_3
H2_6;1;6;Plate_2;nrt;Milieu_3
H2_7;1;6;Plate_2;nrt;Milieu_3
H2_8;3;2;Plate_2;nrt;Milieu_3
H2_9;3;2;Plate_2;nrt;Milieu_3
H2_10;4;6;Plate_2;nrt;Milieu_3
H2_11;4;6;Plate_2;nrt;Milieu_3
H2_12;4;6;Plate_2;nrt;Milieu_3
H2_13;4;6;Plate_2;nrt;Milieu_3
H2_14;4;6;Plate_2;nrt;Milieu_3
H2_15;4;6;Plate_2;nrt;Milieu_3
H2_16;5;5;Plate_2;nrt;Milieu_3
H2_17;5;5;Plate_2;nrt;Milieu_3
H2_18;5;5;Plate_2;nrt;Milieu_3
H2_19;5;5;Plate_2;nrt;Milieu_3
H2_20;5;5;Plate_2;nrt;Milieu_3
H3_1;2;5;Plate_3;nrt;Milieu_3
H3_2;2;5;Plate_3;nrt;Milieu_3
H3_3;2;5;Plate_3;nrt;Milieu_3
H3_4;2;5;Plate_3;nrt;Milieu_3
H3_5;2;5;Plate_3;nrt;Milieu_3
H3_6;1;11;Plate_3;nrt;Milieu_3
H3_7;1;11;Plate_3;nrt;Milieu_3
H3_8;1;11;Plate_3;nrt;Milieu_3
H3_9;1;11;Plate_3;nrt;Milieu_3
H3_10;1;11;Plate_3;nrt;Milieu_3
H3_11;1;11;Plate_3;nrt;Milieu_3
H3_12;1;11;Plate_3;nrt;Milieu_3
H3_13;1;11;Plate_3;nrt;Milieu_3
H3_14;1;11;Plate_3;nrt;Milieu_3
H3_15;1;11;Plate_3;nrt;Milieu_3
H3_16;1;11;Plate_3;nrt;Milieu_3
I1_1;1;12;Plate_1;nrt;Milieu_4
I1_2;1;12;Plate_1;nrt;Milieu_4
I1_3;1;12;Plate_1;nrt;Milieu_4
I1_4;1;12;Plate_1;nrt;Milieu_4
I1_5;1;12;Plate_1;nrt;Milieu_4
I1_6;1;12;Plate_1;nrt;Milieu_4
I1_7;1;12;Plate_1;nrt;Milieu_4
I1_8;1;12;Plate_1;nrt;Milieu_4
I1_9;1;12;Plate_1;nrt;Milieu_4
I1_10;1;12;Plate_1;nrt;Milieu_4
I1_11;1;12;Plate_1;nrt;Milieu_4
I1_12;1;12;Plate_1;nrt;Milieu_4
I1_13;2;7;Plate_1;nrt;Milieu_4
I1_14;2;7;Plate_1;nrt;Milieu_4
I1_15;2;7;Plate_1;nrt;Milieu_4
I1_16;2;7;Plate_1;nrt;Milieu_4
I1_17;2;7;Plate_1;nrt;Milieu_4
I1_18;2;7;Plate_1;nrt;Milieu_4
I1_19;3;3;Plate_1;nrt;Milieu_4
I1_20;2;7;Plate_1;nrt;Milieu_4
I1_21;3;3;Plate_1;nrt;Milieu_4
I1_22;3;3;Plate_1;nrt;Milieu_4
I2_1;1;10;Plate_2;nrt;Milieu_4
I2_2;1;10;Plate_2;nrt;Milieu_4
I2_3;1;10;Plate_2;nrt;Milieu_4
I2_4;1;10;Plate_2;nrt;Milieu_4
I2_5;1;10;Plate_2;nrt;Milieu_4
I2_6;1;10;Plate_2;nrt;Milieu_4
I2_7;1;10;Plate_2;nrt;Milieu_4
I2_8;1;10;Plate_2;nrt;Milieu_4
I2_9;1;10;Plate_2;nrt;Milieu_4
I2_10;1;10;Plate_2;nrt;Milieu_4
I2_11;2;9;Plate_2;nrt;Milieu_4
I2_12;2;9;Plate_2;nrt;Milieu_4
I2_13;2;9;Plate_2;nrt;Milieu_4
I2_14;2;9;Plate_2;nrt;Milieu_4
I2_15;2;9;Plate_2;nrt;Milieu_4
I2_16;2;9;Plate_2;nrt;Milieu_4
I2_17;2;9;Plate_2;nrt;Milieu_4
I2_18;2;9;Plate_2;nrt;Milieu_4
I2_19;2;9;Plate_2;nrt;Milieu_4
J1_1;1;1;Plate_1;nrt;Milieu_5
J1_2;3;1;Plate_1;nrt;Milieu_5
J1_3;5;2;Plate_1;nrt;Milieu_5
J1_4;7;2;Plate_1;nrt;Milieu_5
J1_5;8;1;Plate_1;nrt;Milieu_5
J1_6;10;1;Plate_1;nrt;Milieu_5
J1_7;11;7;Plate_1;nrt;Milieu_5
J1_8;11;7;Plate_1;nrt;Milieu_5
J1_9;12;1;Plate_1;nrt;Milieu_5
J1_10;11;7;Plate_1;nrt;Milieu_5
J1_11;11;7;Plate_1;nrt;Milieu_5
J1_12;11;7;Plate_1;nrt;Milieu_5
J1_13;11;7;Plate_1;nrt;Milieu_5
J1_14;11;7;Plate_1;nrt;Milieu_5
J1_15;9;1;Plate_1;nrt;Milieu_5
J1_16;7;2;Plate_1;nrt;Milieu_5
J1_17;6;1;Plate_1;nrt;Milieu_5
J1_18;5;2;Plate_1;nrt;Milieu_5
J1_19;4;1;Plate_1;nrt;Milieu_5
J1_20;2;1;Plate_1;nrt;Milieu_5
J2_1;1;3;Plate_2;nrt;Milieu_5
J2_2;2;1;Plate_2;nrt;Milieu_5
J2_3;4;3;Plate_2;nrt;Milieu_5
J2_4;4;3;Plate_2;nrt;Milieu_5
J2_5;6;1;Plate_2;nrt;Milieu_5
J2_6;8;1;Plate_2;nrt;Milieu_5
J2_7;9;1;Plate_2;nrt;Milieu_5
J2_8;12;1;Plate_2;nrt;Milieu_5
J2_9;14;1;Plate_2;nrt;Milieu_5
J2_10;16;1;Plate_2;nrt;Milieu_5
J2_11;15;1;Plate_2;nrt;Milieu_5
J2_12;13;1;Plate_2;nrt;Milieu_5
J2_13;10;1;Plate_2;nrt;Milieu_5
J2_14;11;1;Plate_2;nrt;Milieu_5
J2_15;7;1;Plate_2;nrt;Milieu_5
J2_16;5;1;Plate_2;nrt;Milieu_5
J2_17;4;3;Plate_2;nrt;Milieu_5
J2_18;3;1;Plate_2;nrt;Milieu_5
J2_19;1;3;Plate_2;nrt;Milieu_5
J2_20;1;3;Plate_2;nrt;Milieu_5
J3_1;9;1;Plate_3;nrt;Milieu_5
J3_2;1;4;Plate_3;nrt;Milieu_5
J3_3;1;4;Plate_3;nrt;Milieu_5
J3_4;1;4;Plate_3;nrt;Milieu_5
J3_5;4;2;Plate_3;nrt;Milieu_5
J3_6;3;2;Plate_3;nrt;Milieu_5
J3_7;11;1;Plate_3;nrt;Milieu_5
J3_8;10;1;Plate_3;nrt;Milieu_5
J3_9;6;2;Plate_3;nrt;Milieu_5
J3_10;7;2;Plate_3;nrt;Milieu_5
J3_11;12;1;Plate_3;nrt;Milieu_5
J3_12;8;2;Plate_3;nrt;Milieu_5
J3_13;8;2;Plate_3;nrt;Milieu_5
J3_14;7;2;Plate_3;nrt;Milieu_5
J3_15;6;2;Plate_3;nrt;Milieu_5
J3_16;5;1;Plate_3;nrt;Milieu_5
J3_17;3;2;Plate_3;nrt;Milieu_5
J3_18;2;1;Plate_3;nrt;Milieu_5
J3_19;4;2;Plate_3;nrt;Milieu_5
J3_20;1;4;Plate_3;nrt;Milieu_5
K1_1;1;1;Plate_1;sex1;Milieu_1
K1_2;3;1;Plate_1;sex1;Milieu_1
K1_3;4;1;Plate_1;sex1;Milieu_1
K1_4;5;1;Plate_1;sex1;Milieu_1
K1_5;7;2;Plate_1;sex1;Milieu_1
K1_6;8;1;Plate_1;sex1;Milieu_1
K1_7;11;1;Plate_1;sex1;Milieu_1
K1_8;13;1;Plate_1;sex1;Milieu_1
K1_9;15;1;Plate_1;sex1;Milieu_1
K1_10;16;1;Plate_1;sex1;Milieu_1
K1_11;14;1;Plate_1;sex1;Milieu_1
K1_12;12;1;Plate_1;sex1;Milieu_1
K1_13;10;1;Plate_1;sex1;Milieu_1
K1_14;9;1;Plate_1;sex1;Milieu_1
K1_15;7;2;Plate_1;sex1;Milieu_1
K1_16;6;1;Plate_1;sex1;Milieu_1
K1_17;2;1;Plate_1;sex1;Milieu_1
K2_1;3;1;Plate_2;sex1;Milieu_1
K2_2;6;1;Plate_2;sex1;Milieu_1
K2_3;7;1;Plate_2;sex1;Milieu_1
K2_4;8;1;Plate_2;sex1;Milieu_1
K2_5;11;1;Plate_2;sex1;Milieu_1
K2_6;12;1;Plate_2;sex1;Milieu_1
K2_7;14;1;Plate_2;sex1;Milieu_1
K2_8;18;1;Plate_2;sex1;Milieu_1
K2_9;17;1;Plate_2;sex1;Milieu_1
K2_10;16;1;Plate_2;sex1;Milieu_1
K2_11;15;1;Plate_2;sex1;Milieu_1
K2_12;13;1;Plate_2;sex1;Milieu_1
K2_13;10;1;Plate_2;sex1;Milieu_1
K2_14;9;1;Plate_2;sex1;Milieu_1
K2_15;5;1;Plate_2;sex1;Milieu_1
K2_16;4;1;Plate_2;sex1;Milieu_1
K2_17;2;1;Plate_2;sex1;Milieu_1
K2_18;1;1;Plate_2;sex1;Milieu_1
L1_1;1;1;Plate_1;sex1;Milieu_2
L1_2;2;2;Plate_1;sex1;Milieu_2
L1_3;2;2;Plate_1;sex1;Milieu_2
L1_4;3;1;Plate_1;sex1;Milieu_2
L1_5;4;5;Plate_1;sex1;Milieu_2
L1_6;4;5;Plate_1;sex1;Milieu_2
L1_7;4;5;Plate_1;sex1;Milieu_2
L1_8;4;5;Plate_1;sex1;Milieu_2
L1_9;4;5;Plate_1;sex1;Milieu_2
L1_10;5;3;Plate_1;sex1;Milieu_2
L1_11;5;3;Plate_1;sex1;Milieu_2
L1_12;6;1;Plate_1;sex1;Milieu_2
L1_13;8;2;Plate_1;sex1;Milieu_2
L1_14;9;1;Plate_1;sex1;Milieu_2
L1_15;8;2;Plate_1;sex1;Milieu_2
L1_16;7;1;Plate_1;sex1;Milieu_2
L1_17;5;3;Plate_1;sex1;Milieu_2
L2_1;1;2;Plate_2;sex1;Milieu_2
L2_2;1;2;Plate_2;sex1;Milieu_2
L2_3;2;1;Plate_2;sex1;Milieu_2
L2_4;3;2;Plate_2;sex1;Milieu_2
L2_5;3;2;Plate_2;sex1;Milieu_2
L2_6;4;1;Plate_2;sex1;Milieu_2
L2_7;7;1;Plate_2;sex1;Milieu_2
L2_8;8;1;Plate_2;sex1;Milieu_2
L2_9;9;1;Plate_2;sex1;Milieu_2
L2_10;6;1;Plate_2;sex1;Milieu_2
L2_11;5;1;Plate_2;sex1;Milieu_2
M1_1;2;1;Plate_1;sex1;Milieu_3
M1_2;3;1;Plate_1;sex1;Milieu_3
M1_3;6;1;Plate_1;sex1;Milieu_3
M1_4;7;1;Plate_1;sex1;Milieu_3
M1_5;9;1;Plate_1;sex1;Milieu_3
M1_6;11;1;Plate_1;sex1;Milieu_3
M1_7;12;1;Plate_1;sex1;Milieu_3
M1_8;14;1;Plate_1;sex1;Milieu_3
M1_9;15;1;Plate_1;sex1;Milieu_3
M1_10;16;1;Plate_1;sex1;Milieu_3
M1_11;13;1;Plate_1;sex1;Milieu_3
M1_12;10;1;Plate_1;sex1;Milieu_3
M1_13;8;1;Plate_1;sex1;Milieu_3
M1_14;5;1;Plate_1;sex1;Milieu_3
M1_15;4;1;Plate_1;sex1;Milieu_3
M1_16;1;1;Plate_1;sex1;Milieu_3
M2_1;1;1;Plate_2;sex1;Milieu_3
M2_2;3;1;Plate_2;sex1;Milieu_3
M2_3;4;1;Plate_2;sex1;Milieu_3
M2_4;6;1;Plate_2;sex1;Milieu_3
M2_5;7;1;Plate_2;sex1;Milieu_3
M2_6;9;1;Plate_2;sex1;Milieu_3
M2_7;11;1;Plate_2;sex1;Milieu_3
M2_8;13;1;Plate_2;sex1;Milieu_3
M2_9;14;1;Plate_2;sex1;Milieu_3
M2_10;12;1;Plate_2;sex1;Milieu_3
M2_11;10;1;Plate_2;sex1;Milieu_3
M2_12;8;1;Plate_2;sex1;Milieu_3
M2_13;5;1;Plate_2;sex1;Milieu_3
M2_14;2;1;Plate_2;sex1;Milieu_3
N1_1;2;1;Plate_1;sex1;Milieu_4
N1_2;1;1;Plate_1;sex1;Milieu_4
N1_3;4;3;Plate_1;sex1;Milieu_4
N1_4;3;1;Plate_1;sex1;Milieu_4
N1_5;4;3;Plate_1;sex1;Milieu_4
N1_6;4;3;Plate_1;sex1;Milieu_4
N1_7;5;6;Plate_1;sex1;Milieu_4
N1_8;5;6;Plate_1;sex1;Milieu_4
N1_9;5;6;Plate_1;sex1;Milieu_4
N1_10;5;6;Plate_1;sex1;Milieu_4
N1_11;6;5;Plate_1;sex1;Milieu_4
N1_12;6;5;Plate_1;sex1;Milieu_4
N1_13;6;5;Plate_1;sex1;Milieu_4
N1_14;6;5;Plate_1;sex1;Milieu_4
N1_15;7;1;Plate_1;sex1;Milieu_4
N1_16;5;6;Plate_1;sex1;Milieu_4
N1_17;6;5;Plate_1;sex1;Milieu_4
N1_18;5;6;Plate_1;sex1;Milieu_4
N2_1;2;4;Plate_2;sex1;Milieu_4
N2_2;1;1;Plate_2;sex1;Milieu_4
N2_3;2;4;Plate_2;sex1;Milieu_4
N2_4;2;4;Plate_2;sex1;Milieu_4
N2_5;2;4;Plate_2;sex1;Milieu_4
N2_6;3;1;Plate_2;sex1;Milieu_4
